fips,date,zhvi
San Mateo County,2016-05-31,1189987.23767055
Stanislaus County,2016-05-31,260084.8867184746
Sonoma County,2016-05-31,595224.4373428704
Tulare County,2016-05-31,187434.41962031744
Solano County,2016-05-31,373421.7800931807
Santa Barbara County,2016-05-31,584178.7497114353
Monterey County,2016-05-31,502632.51272081264
Placer County,2016-05-31,444521.0334207209
San Luis Obispo County,2016-05-31,531899.4098677025
Merced County,2016-05-31,218582.12056258583
Santa Cruz County,2016-05-31,740342.7483920734
Marin County,2016-05-31,1115168.5361709967
Butte County,2016-05-31,260582.85022695304
Yolo County,2016-05-31,398084.34193663934
El Dorado County,2016-05-31,424532.4633090981
Shasta County,2016-05-31,233177.7075236166
Imperial County,2016-05-31,196421.2107231348
Madera County,2016-05-31,216932.8575896544
Kings County,2016-05-31,187699.7211362844
Napa County,2016-05-31,636829.0362855565
Humboldt County,2016-05-31,338046.8565148174
Nevada County,2016-05-31,405590.86507194187
Sutter County,2016-05-31,241142.21579990332
Mendocino County,2016-05-31,418470.8161816965
Yuba County,2016-05-31,226545.17839700976
Lake County,2016-05-31,204321.5307072697
Tehama County,2016-05-31,187449.0574544517
San Benito County,2016-05-31,539464.3079556201
Tuolumne County,2016-05-31,287322.8098640163
Calaveras County,2016-05-31,274160.29160904884
Siskiyou County,2016-05-31,175107.32284668818
Amador County,2016-05-31,282548.9310271546
Lassen County,2016-05-31,144515.38076956928
Glenn County,2016-05-31,200525.4080173368
Del Norte County,2016-05-31,214347.4796614541
Colusa County,2016-05-31,208025.0196077643
Plumas County,2016-05-31,224948.632687594
Inyo County,2016-05-31,288024.6449890842
Mariposa County,2016-05-31,275097.0031727909
Trinity County,2016-05-31,232985.2150730528
Mono County,2016-05-31,491161.945344434
Modoc County,2016-05-31,110344.72931518224
Sierra County,2016-05-31,175056.92359134473
Alpine County,2016-05-31,393198.21067907737
Los Angeles County,2016-06-30,534778.2929805022
San Diego County,2016-06-30,549074.7665064232
Orange County,2016-06-30,677520.3829507899
Riverside County,2016-06-30,340605.78240914294
San Bernardino County,2016-06-30,286695.3733658564
Santa Clara County,2016-06-30,1026369.1019269828
Alameda County,2016-06-30,770777.9056041356
Sacramento County,2016-06-30,326995.1336757101
Contra Costa County,2016-06-30,571918.8743850131
Fresno County,2016-06-30,223170.60850949024
Kern County,2016-06-30,197196.70934160743
San Francisco County,2016-06-30,1233259.7916379906
Ventura County,2016-06-30,583046.8440090632
San Joaquin County,2016-06-30,318876.84960482223
San Mateo County,2016-06-30,1185218.1580584038
Stanislaus County,2016-06-30,261352.7864825159
Sonoma County,2016-06-30,597177.9859363739
Tulare County,2016-06-30,189303.60007591595
Solano County,2016-06-30,376578.7290403103
Santa Barbara County,2016-06-30,584040.2629621606
Monterey County,2016-06-30,504324.3358106597
Placer County,2016-06-30,445700.7955964956
San Luis Obispo County,2016-06-30,536940.4267330207
Merced County,2016-06-30,219933.40530208763
Santa Cruz County,2016-06-30,740807.7966232644
Marin County,2016-06-30,1109981.1813568708
Butte County,2016-06-30,261536.4310007564
Yolo County,2016-06-30,402107.5390216385
El Dorado County,2016-06-30,425870.3451692881
Shasta County,2016-06-30,233373.39435368395
Imperial County,2016-06-30,197629.38259404464
Madera County,2016-06-30,217421.9150976661
Kings County,2016-06-30,189609.41638424812
Napa County,2016-06-30,638928.338120594
Humboldt County,2016-06-30,340381.0481109794
Nevada County,2016-06-30,406628.70826838416
Sutter County,2016-06-30,242966.0319724323
Mendocino County,2016-06-30,420355.4655459916
Yuba County,2016-06-30,228324.00564979983
Lake County,2016-06-30,205144.28893728368
Tehama County,2016-06-30,188077.6167077622
San Benito County,2016-06-30,542429.4248276853
Tuolumne County,2016-06-30,288291.4247560887
Calaveras County,2016-06-30,275785.19549982407
Siskiyou County,2016-06-30,175640.41488812887
Amador County,2016-06-30,284406.90394096525
Lassen County,2016-06-30,145772.34755435731
Glenn County,2016-06-30,201571.17991857204
Del Norte County,2016-06-30,215534.94965986875
Colusa County,2016-06-30,209976.99643407148
Plumas County,2016-06-30,225753.89272077967
Inyo County,2016-06-30,288399.5477495512
Mariposa County,2016-06-30,276495.1085517358
Trinity County,2016-06-30,234630.04701261083
Mono County,2016-06-30,493032.2228832662
Modoc County,2016-06-30,110796.50272181346
Sierra County,2016-06-30,175368.03081966194
Alpine County,2016-06-30,391347.0752690368
Los Angeles County,2016-07-31,533903.0003542899
San Diego County,2016-07-31,550341.0978491463
Orange County,2016-07-31,680825.4707314245
Riverside County,2016-07-31,341250.40667095693
San Bernardino County,2016-07-31,289455.6645391236
Santa Clara County,2016-07-31,1015583.452336329
Alameda County,2016-07-31,769117.7476788359
Sacramento County,2016-07-31,328555.9090957312
Contra Costa County,2016-07-31,571974.2172178222
Fresno County,2016-07-31,223946.9681299501
Kern County,2016-07-31,197110.10065131012
San Francisco County,2016-07-31,1221532.4930659283
Ventura County,2016-07-31,584081.9570750025
San Joaquin County,2016-07-31,320844.58922904055
San Mateo County,2016-07-31,1178626.0749915272
Stanislaus County,2016-07-31,262964.92614420626
Sonoma County,2016-07-31,599701.5739873865
Tulare County,2016-07-31,190892.01109871056
Solano County,2016-07-31,379825.8768916223
Santa Barbara County,2016-07-31,583563.9295195261
Monterey County,2016-07-31,505747.0436457475
Placer County,2016-07-31,446236.51549922297
San Luis Obispo County,2016-07-31,540814.368699571
Merced County,2016-07-31,221343.85510442485
Santa Cruz County,2016-07-31,740268.2644771106
Marin County,2016-07-31,1102173.463744703
Butte County,2016-07-31,262245.01402881905
Yolo County,2016-07-31,405642.0837882096
El Dorado County,2016-07-31,426804.0995637279
Shasta County,2016-07-31,233321.4279897375
Imperial County,2016-07-31,198338.46304898683
Madera County,2016-07-31,217819.07086577063
Kings County,2016-07-31,190807.84266065687
Napa County,2016-07-31,639585.1672667906
Humboldt County,2016-07-31,342378.7451799531
Nevada County,2016-07-31,406823.40994703904
Sutter County,2016-07-31,244319.46863495684
Mendocino County,2016-07-31,421301.6899078952
Yuba County,2016-07-31,229881.11036240935
Lake County,2016-07-31,205808.6905218001
Tehama County,2016-07-31,188628.3481294344
San Benito County,2016-07-31,543086.45121571
Tuolumne County,2016-07-31,289155.2130857839
Calaveras County,2016-07-31,278067.8610788098
Siskiyou County,2016-07-31,175696.37525735996
Amador County,2016-07-31,285297.63885429973
Lassen County,2016-07-31,146576.25159034878
Glenn County,2016-07-31,201786.9520048585
Del Norte County,2016-07-31,216290.2124335059
Colusa County,2016-07-31,210957.6274390771
Plumas County,2016-07-31,226220.04546960612
Inyo County,2016-07-31,290573.6810644159
Mariposa County,2016-07-31,277384.5600252655
Trinity County,2016-07-31,235273.19334209352
Mono County,2016-07-31,493454.08324159257
Modoc County,2016-07-31,111306.39952578284
Sierra County,2016-07-31,175799.78359023924
Alpine County,2016-07-31,387757.0541577682
Los Angeles County,2016-08-31,528988.8951956794
San Diego County,2016-08-31,552075.6851354138
Orange County,2016-08-31,678696.3992371984
Riverside County,2016-08-31,341498.9084413094
San Bernardino County,2016-08-31,291962.9076736784
Santa Clara County,2016-08-31,1001702.1175958824
Alameda County,2016-08-31,768370.3260988467
Sacramento County,2016-08-31,329865.842633423
Contra Costa County,2016-08-31,571601.2748421977
Fresno County,2016-08-31,225235.22554770592
Kern County,2016-08-31,197147.01021228253
San Francisco County,2016-08-31,1212527.9944037704
Ventura County,2016-08-31,585189.2667936414
San Joaquin County,2016-08-31,322624.8681836479
San Mateo County,2016-08-31,1174651.025460422
Stanislaus County,2016-08-31,264623.21599319647
Sonoma County,2016-08-31,602528.7499012058
Tulare County,2016-08-31,192271.36567295095
Solano County,2016-08-31,383421.57033380464
Santa Barbara County,2016-08-31,583717.4182870454
Monterey County,2016-08-31,507578.3804790071
Placer County,2016-08-31,446138.7146533451
San Luis Obispo County,2016-08-31,544517.4807312061
Merced County,2016-08-31,222722.27984694464
Santa Cruz County,2016-08-31,740199.9984783424
Marin County,2016-08-31,1097012.83797769
Butte County,2016-08-31,263361.9574558126
Yolo County,2016-08-31,408857.2992922668
El Dorado County,2016-08-31,427700.21975152194
Shasta County,2016-08-31,233570.67230471192
Imperial County,2016-08-31,198861.12283932127
Madera County,2016-08-31,217842.63742526388
Kings County,2016-08-31,191700.3457372549
Napa County,2016-08-31,639746.7027272647
Humboldt County,2016-08-31,343763.96286819427
Nevada County,2016-08-31,407728.3092178537
Sutter County,2016-08-31,245755.82172494847
Mendocino County,2016-08-31,422766.2992553666
Yuba County,2016-08-31,231446.68918151452
Lake County,2016-08-31,206731.994497216
Tehama County,2016-08-31,189117.6073460472
San Benito County,2016-08-31,543440.8811896485
Tuolumne County,2016-08-31,289901.3978586464
Calaveras County,2016-08-31,280429.3137783453
Siskiyou County,2016-08-31,176167.21789313434
Amador County,2016-08-31,286159.42753443384
Lassen County,2016-08-31,147667.42499452774
Glenn County,2016-08-31,202456.14676147272
Del Norte County,2016-08-31,216725.18070982504
Colusa County,2016-08-31,211534.49272391517
Plumas County,2016-08-31,226588.23578961045
Inyo County,2016-08-31,293439.77964460576
Mariposa County,2016-08-31,277802.51585563686
Trinity County,2016-08-31,235329.62152542485
Mono County,2016-08-31,494696.6194105358
Modoc County,2016-08-31,111916.3845152264
Sierra County,2016-08-31,176508.05871067735
Alpine County,2016-08-31,385076.77021258976
Los Angeles County,2016-09-30,521134.199768804
San Diego County,2016-09-30,553531.3784140301
Orange County,2016-09-30,672075.0650704759
Riverside County,2016-09-30,340712.0264136252
San Bernardino County,2016-09-30,291083.97248635505
Santa Clara County,2016-09-30,987126.4252619344
Alameda County,2016-09-30,767870.5211781133
Sacramento County,2016-09-30,331546.268942243
Contra Costa County,2016-09-30,572648.7576269656
Fresno County,2016-09-30,226659.03840176284
Kern County,2016-09-30,197401.6160071915
San Francisco County,2016-09-30,1204997.1701812977
Ventura County,2016-09-30,585602.1733574445
San Joaquin County,2016-09-30,324504.7195444198
San Mateo County,2016-09-30,1172569.840552563
Stanislaus County,2016-09-30,266139.8384663758
Sonoma County,2016-09-30,603491.1292078206
Tulare County,2016-09-30,193523.40436733267
Solano County,2016-09-30,386860.9418477546
Santa Barbara County,2016-09-30,584179.589570963
Monterey County,2016-09-30,509757.0487404021
Placer County,2016-09-30,446819.84899430495
San Luis Obispo County,2016-09-30,548656.0988781526
Merced County,2016-09-30,224128.94398557188
Santa Cruz County,2016-09-30,740194.396088576
Marin County,2016-09-30,1095097.1418685887
Butte County,2016-09-30,264708.5226745676
Yolo County,2016-09-30,411785.4797106849
El Dorado County,2016-09-30,429361.03186329006
Shasta County,2016-09-30,234374.75012347288
Imperial County,2016-09-30,199038.7192322229
Madera County,2016-09-30,217543.38736887637
Kings County,2016-09-30,192394.8249389003
Napa County,2016-09-30,640537.2228199972
Humboldt County,2016-09-30,345685.8186995473
Nevada County,2016-09-30,409532.2365860091
Sutter County,2016-09-30,247527.29284151472
Mendocino County,2016-09-30,423403.2582320394
Yuba County,2016-09-30,232713.7054683168
Lake County,2016-09-30,208444.0203289832
Tehama County,2016-09-30,189318.2414648865
San Benito County,2016-09-30,543462.9169796117
Tuolumne County,2016-09-30,290051.0137761302
Calaveras County,2016-09-30,282246.39059834176
Siskiyou County,2016-09-30,176963.38520652513
Amador County,2016-09-30,287010.23134237307
Lassen County,2016-09-30,148788.17837782696
Glenn County,2016-09-30,203420.4431941453
Del Norte County,2016-09-30,216031.49307808853
Colusa County,2016-09-30,211781.31505105167
Plumas County,2016-09-30,227317.1199987477
Inyo County,2016-09-30,295736.27343224763
Mariposa County,2016-09-30,277698.8020910134
Trinity County,2016-09-30,235879.66597649016
Mono County,2016-09-30,494858.2632297606
Modoc County,2016-09-30,112512.4660442713
Sierra County,2016-09-30,178034.56494471457
Alpine County,2016-09-30,383639.8253205584
Los Angeles County,2016-10-31,517066.631427203
San Diego County,2016-10-31,556808.5386116514
Orange County,2016-10-31,663484.3195977093
Riverside County,2016-10-31,340113.1379339318
San Bernardino County,2016-10-31,287530.82197945606
Santa Clara County,2016-10-31,977918.4012480468
Alameda County,2016-10-31,769492.2265469367
Sacramento County,2016-10-31,333731.62451067474
Contra Costa County,2016-10-31,574859.0929973257
Fresno County,2016-10-31,228322.25728257428
Kern County,2016-10-31,198302.28468490345
San Francisco County,2016-10-31,1206407.594474163
Ventura County,2016-10-31,587584.3416311246
San Joaquin County,2016-10-31,326947.4118249906
San Mateo County,2016-10-31,1173101.227864832
Stanislaus County,2016-10-31,267668.6095118658
Sonoma County,2016-10-31,604978.0209595877
Tulare County,2016-10-31,195121.9439861904
Solano County,2016-10-31,389962.1738112178
Santa Barbara County,2016-10-31,586013.6156978401
Monterey County,2016-10-31,513450.28953119245
Placer County,2016-10-31,448669.215931727
San Luis Obispo County,2016-10-31,553676.6278419937
Merced County,2016-10-31,225711.91188616276
Santa Cruz County,2016-10-31,743226.237390398
Marin County,2016-10-31,1099239.272763646
Butte County,2016-10-31,266918.35080820264
Yolo County,2016-10-31,414648.7432533557
El Dorado County,2016-10-31,432224.1960245908
Shasta County,2016-10-31,235794.79913623372
Imperial County,2016-10-31,199585.14878886603
Madera County,2016-10-31,216852.8578544041
Kings County,2016-10-31,193763.41536914976
Napa County,2016-10-31,643381.1133116842
Humboldt County,2016-10-31,347959.0066513135
Nevada County,2016-10-31,413439.2104082804
Sutter County,2016-10-31,249705.1747204763
Mendocino County,2016-10-31,425232.6756646056
Yuba County,2016-10-31,233935.26174397476
Lake County,2016-10-31,210811.29120474216
Tehama County,2016-10-31,189730.23166429996
San Benito County,2016-10-31,545244.2891674171
Tuolumne County,2016-10-31,289638.58302905515
Calaveras County,2016-10-31,284303.6157641589
Siskiyou County,2016-10-31,178314.35187424897
Amador County,2016-10-31,288720.9965263024
Lassen County,2016-10-31,149995.92399977637
Glenn County,2016-10-31,204989.92342171023
Del Norte County,2016-10-31,215564.6008783356
Colusa County,2016-10-31,212746.2679859718
Plumas County,2016-10-31,228644.7907124724
Inyo County,2016-10-31,297009.05785586266
Mariposa County,2016-10-31,278150.3948497002
Trinity County,2016-10-31,237355.45042872344
Mono County,2016-10-31,496171.8157282288
Modoc County,2016-10-31,113030.60048434504
Sierra County,2016-10-31,179225.11762402984
Alpine County,2016-10-31,383790.1202354675
Los Angeles County,2016-11-30,516497.6861928652
San Diego County,2016-11-30,560565.1828167419
Orange County,2016-11-30,660089.836606454
Riverside County,2016-11-30,339553.87308039464
San Bernardino County,2016-11-30,281679.7830847128
Santa Clara County,2016-11-30,974031.3682168964
Alameda County,2016-11-30,772042.8842771011
Sacramento County,2016-11-30,336536.2238874678
Contra Costa County,2016-11-30,578627.9069668171
Fresno County,2016-11-30,229757.7358707268
Kern County,2016-11-30,199332.0643638028
San Francisco County,2016-11-30,1211837.2031932734
Ventura County,2016-11-30,590489.8795556073
San Joaquin County,2016-11-30,329571.3270797363
San Mateo County,2016-11-30,1175793.4832485334
Stanislaus County,2016-11-30,269910.8104447815
Sonoma County,2016-11-30,607890.0282431518
Tulare County,2016-11-30,196959.3342933718
Solano County,2016-11-30,392700.1609179215
Santa Barbara County,2016-11-30,588381.5316541645
Monterey County,2016-11-30,516943.5664669403
Placer County,2016-11-30,451442.5895994732
San Luis Obispo County,2016-11-30,559772.2929386501
Merced County,2016-11-30,227444.9175213815
Santa Cruz County,2016-11-30,748896.0365999509
Marin County,2016-11-30,1105386.4987831467
Butte County,2016-11-30,269087.7988090952
Yolo County,2016-11-30,417899.84276303946
El Dorado County,2016-11-30,435932.70065881097
Shasta County,2016-11-30,237547.0348121381
Imperial County,2016-11-30,200455.819218022
Madera County,2016-11-30,216337.58452127516
Kings County,2016-11-30,195716.33921881375
Napa County,2016-11-30,648453.6860194493
Humboldt County,2016-11-30,350941.0438627536
Nevada County,2016-11-30,417712.1030034612
Sutter County,2016-11-30,252372.32009374944
Mendocino County,2016-11-30,427198.05530732864
Yuba County,2016-11-30,235520.44991839773
Lake County,2016-11-30,213479.94909436436
Tehama County,2016-11-30,190438.44566004077
San Benito County,2016-11-30,547254.1416699691
Tuolumne County,2016-11-30,290286.4888351567
Calaveras County,2016-11-30,286960.25893647195
Siskiyou County,2016-11-30,179589.64806336327
Amador County,2016-11-30,290790.3781975236
Lassen County,2016-11-30,151116.1177628384
Glenn County,2016-11-30,206746.2488312969
Del Norte County,2016-11-30,215084.2032626417
Colusa County,2016-11-30,214299.19656399867
Plumas County,2016-11-30,230246.2752304045
Inyo County,2016-11-30,298006.6230664509
Mariposa County,2016-11-30,279510.6424435359
Trinity County,2016-11-30,239784.4847022139
Mono County,2016-11-30,496836.15973568027
Modoc County,2016-11-30,113191.73046641868
Sierra County,2016-11-30,180031.1780558302
Alpine County,2016-11-30,384124.5217767985
Los Angeles County,2016-12-31,518712.29193857824
San Diego County,2016-12-31,565847.8574468383
Orange County,2016-12-31,661015.7130340294
Riverside County,2016-12-31,339574.4375450306
San Bernardino County,2016-12-31,278029.79627329524
Santa Clara County,2016-12-31,975301.153796555
Alameda County,2016-12-31,777741.0262909435
Sacramento County,2016-12-31,339392.314218652
Contra Costa County,2016-12-31,583351.7423834746
Fresno County,2016-12-31,231423.6371041447
Kern County,2016-12-31,200481.6484178138
San Francisco County,2016-12-31,1220640.9678855485
Ventura County,2016-12-31,594821.3736034889
San Joaquin County,2016-12-31,332377.3685334424
San Mateo County,2016-12-31,1183508.6491156388
Stanislaus County,2016-12-31,272457.76236032805
Sonoma County,2016-12-31,612436.0331101514
Tulare County,2016-12-31,199192.8814384323
Solano County,2016-12-31,395295.0067994357
Santa Barbara County,2016-12-31,591092.3268503078
Monterey County,2016-12-31,521513.5437170183
Placer County,2016-12-31,454802.65733161935
San Luis Obispo County,2016-12-31,566419.0638648226
Merced County,2016-12-31,229520.72706349412
Santa Cruz County,2016-12-31,757868.0093578376
Marin County,2016-12-31,1115423.2715149752
Butte County,2016-12-31,271551.863868148
Yolo County,2016-12-31,421794.7471649358
El Dorado County,2016-12-31,440040.84653616446
Shasta County,2016-12-31,239171.599490972
Imperial County,2016-12-31,201536.04519417952
Madera County,2016-12-31,215846.1906741032
Kings County,2016-12-31,198035.8651952332
Napa County,2016-12-31,654772.414695444
Humboldt County,2016-12-31,354017.1099037246
Nevada County,2016-12-31,421978.616011578
Sutter County,2016-12-31,255094.51556830155
Mendocino County,2016-12-31,430115.7719820209
Yuba County,2016-12-31,237699.8091191124
Lake County,2016-12-31,215952.34414265252
Tehama County,2016-12-31,192064.5562838763
San Benito County,2016-12-31,550608.033373899
Tuolumne County,2016-12-31,291043.95064757066
Calaveras County,2016-12-31,290087.4868628376
Siskiyou County,2016-12-31,180585.04884776572
Amador County,2016-12-31,293325.3312128262
Lassen County,2016-12-31,152064.49099933918
Glenn County,2016-12-31,208736.2644581796
Del Norte County,2016-12-31,215191.74275126643
Colusa County,2016-12-31,216205.4663697144
Plumas County,2016-12-31,231383.57989217015
Inyo County,2016-12-31,298854.4323516835
Mariposa County,2016-12-31,281666.0200662906
Trinity County,2016-12-31,241754.1778992099
Mono County,2016-12-31,498134.36128230696
Modoc County,2016-12-31,113239.8462274961
Sierra County,2016-12-31,180791.5764788225
Alpine County,2016-12-31,383955.1601381951
Los Angeles County,2017-01-31,527047.1148611876
San Diego County,2017-01-31,570642.9991396867
Orange County,2017-01-31,669772.2832059623
Riverside County,2017-01-31,341063.2501295296
San Bernardino County,2017-01-31,279265.2791578423
Santa Clara County,2017-01-31,983991.5804874864
Alameda County,2017-01-31,785103.0890211769
Sacramento County,2017-01-31,342497.80436021724
Contra Costa County,2017-01-31,588525.5667748853
Fresno County,2017-01-31,233088.61408347695
Kern County,2017-01-31,201395.75497050583
San Francisco County,2017-01-31,1229096.2375953982
Ventura County,2017-01-31,599389.2735833224
San Joaquin County,2017-01-31,335000.93002722005
San Mateo County,2017-01-31,1193724.82674115
Stanislaus County,2017-01-31,275015.21930331865
Sonoma County,2017-01-31,616795.4829036092
Tulare County,2017-01-31,201200.3658978618
Solano County,2017-01-31,397723.11136786
Santa Barbara County,2017-01-31,594169.0529456809
Monterey County,2017-01-31,526024.9941625965
Placer County,2017-01-31,458384.0562894415
San Luis Obispo County,2017-01-31,573844.6442594273
Merced County,2017-01-31,231780.48363696365
Santa Cruz County,2017-01-31,765312.1558997999
Marin County,2017-01-31,1126382.727532952
Butte County,2017-01-31,273660.1027652015
Yolo County,2017-01-31,425897.755417958
El Dorado County,2017-01-31,444229.5650789216
Shasta County,2017-01-31,240520.3197626697
Imperial County,2017-01-31,202362.3167298768
Madera County,2017-01-31,216540.7775668185
Kings County,2017-01-31,199698.7578680724
Napa County,2017-01-31,661507.2062140381
Humboldt County,2017-01-31,357489.78175951
Nevada County,2017-01-31,425149.3141704816
Sutter County,2017-01-31,257795.9134878041
Mendocino County,2017-01-31,433993.8088283476
Yuba County,2017-01-31,240474.7458699101
Lake County,2017-01-31,217812.39664838195
Tehama County,2017-01-31,193476.951315864
San Benito County,2017-01-31,554381.8824971151
Tuolumne County,2017-01-31,291977.34685693897
Calaveras County,2017-01-31,292023.94377206033
Siskiyou County,2017-01-31,181425.1492593201
Amador County,2017-01-31,295723.776505183
Lassen County,2017-01-31,153152.0483826825
Glenn County,2017-01-31,210669.5551481949
Del Norte County,2017-01-31,216673.5279532192
Colusa County,2017-01-31,218164.0072111197
Plumas County,2017-01-31,232199.48474477712
Inyo County,2017-01-31,300009.2712970328
Mariposa County,2017-01-31,283635.6049562556
Trinity County,2017-01-31,244292.92052290784
Mono County,2017-01-31,499187.27307987615
Modoc County,2017-01-31,113774.05492261935
Sierra County,2017-01-31,182262.30562421412
Alpine County,2017-01-31,383902.8278006224
Los Angeles County,2017-02-28,539397.7038472455
San Diego County,2017-02-28,575340.6234200019
Orange County,2017-02-28,682473.4700255888
Riverside County,2017-02-28,344039.15664825414
San Bernardino County,2017-02-28,284866.91449304303
Santa Clara County,2017-02-28,999691.2631122055
Alameda County,2017-02-28,792604.6246266561
Sacramento County,2017-02-28,345497.3715606243
Contra Costa County,2017-02-28,594128.3100269508
Fresno County,2017-02-28,234901.68185010468
Kern County,2017-02-28,202442.7302553621
San Francisco County,2017-02-28,1237507.517554042
Ventura County,2017-02-28,604071.956101036
San Joaquin County,2017-02-28,338113.4905715476
San Mateo County,2017-02-28,1205193.7223418553
Stanislaus County,2017-02-28,277390.01836661604
Sonoma County,2017-02-28,620825.1083049689
Tulare County,2017-02-28,203333.91020163908
Solano County,2017-02-28,399888.1055604647
Santa Barbara County,2017-02-28,596820.1215727406
Monterey County,2017-02-28,531532.8929654714
Placer County,2017-02-28,462537.279024468
San Luis Obispo County,2017-02-28,581011.0797324203
Merced County,2017-02-28,234420.31205795493
Santa Cruz County,2017-02-28,772067.9398025828
Marin County,2017-02-28,1137935.970550227
Butte County,2017-02-28,275565.7681362319
Yolo County,2017-02-28,429203.8517805311
El Dorado County,2017-02-28,447973.3535493061
Shasta County,2017-02-28,241751.79622527605
Imperial County,2017-02-28,203369.5452779543
Madera County,2017-02-28,218862.00286469876
Kings County,2017-02-28,200728.7230520584
Napa County,2017-02-28,665447.9286696534
Humboldt County,2017-02-28,361401.21350957855
Nevada County,2017-02-28,426824.2843169001
Sutter County,2017-02-28,260590.51395825477
Mendocino County,2017-02-28,438951.1421145162
Yuba County,2017-02-28,243617.2037768344
Lake County,2017-02-28,219572.3270812144
Tehama County,2017-02-28,194791.5083771447
San Benito County,2017-02-28,559396.2240455978
Tuolumne County,2017-02-28,291911.47107638844
Calaveras County,2017-02-28,293408.4978873252
Siskiyou County,2017-02-28,182400.179267318
Amador County,2017-02-28,297941.23537440127
Lassen County,2017-02-28,154232.0073662038
Glenn County,2017-02-28,212417.31658089336
Del Norte County,2017-02-28,219847.1096046334
Colusa County,2017-02-28,219727.4010010016
Plumas County,2017-02-28,233424.12312122213
Inyo County,2017-02-28,302883.45923103206
Mariposa County,2017-02-28,285714.9075374154
Trinity County,2017-02-28,247820.81635163055
Mono County,2017-02-28,500606.883802699
Modoc County,2017-02-28,115160.63618920156
Sierra County,2017-02-28,184226.76364426813
Alpine County,2017-02-28,384888.5028032681
Los Angeles County,2017-03-31,553512.6657959785
San Diego County,2017-03-31,578578.4435039669
Orange County,2017-03-31,697730.7664911629
Riverside County,2017-03-31,348448.9942046906
San Bernardino County,2017-03-31,293165.8333128721
Santa Clara County,2017-03-31,1018636.9102765848
Alameda County,2017-03-31,798396.8099607342
Sacramento County,2017-03-31,348410.0036104933
Contra Costa County,2017-03-31,599338.3243005333
Fresno County,2017-03-31,236473.0075527838
Kern County,2017-03-31,203398.3718660277
San Francisco County,2017-03-31,1246005.3395307583
Ventura County,2017-03-31,607831.0905193948
San Joaquin County,2017-03-31,341668.52557617374
San Mateo County,2017-03-31,1213657.3755866538
Stanislaus County,2017-03-31,279732.22804401605
Sonoma County,2017-03-31,624266.4007338098
Tulare County,2017-03-31,204932.5302886728
Solano County,2017-03-31,402009.13347346726
Santa Barbara County,2017-03-31,599373.6282712565
Monterey County,2017-03-31,535539.2712964029
Placer County,2017-03-31,466194.0144853269
San Luis Obispo County,2017-03-31,585852.8468304301
Merced County,2017-03-31,237464.3766883776
Santa Cruz County,2017-03-31,776125.1423318834
Marin County,2017-03-31,1145699.6375049276
Butte County,2017-03-31,277269.6732327461
Yolo County,2017-03-31,432016.0517459
El Dorado County,2017-03-31,451101.4412226483
Shasta County,2017-03-31,243195.28255286935
Imperial County,2017-03-31,205051.6842694528
Madera County,2017-03-31,222720.12655639896
Kings County,2017-03-31,201936.8204575491
Napa County,2017-03-31,669225.8790326478
Humboldt County,2017-03-31,364368.2152910179
Nevada County,2017-03-31,428224.7192144271
Sutter County,2017-03-31,263549.5269213949
Mendocino County,2017-03-31,444304.6650288286
Yuba County,2017-03-31,246749.3402644688
Lake County,2017-03-31,221450.904625674
Tehama County,2017-03-31,195450.0308934964
San Benito County,2017-03-31,564041.4454082658
Tuolumne County,2017-03-31,292104.0140938992
Calaveras County,2017-03-31,294880.96063276194
Siskiyou County,2017-03-31,183805.3946246846
Amador County,2017-03-31,300211.82242815534
Lassen County,2017-03-31,155484.47455053797
Glenn County,2017-03-31,213931.49305321375
Del Norte County,2017-03-31,224151.1321995385
Colusa County,2017-03-31,221401.5146206768
Plumas County,2017-03-31,234911.3744490533
Inyo County,2017-03-31,306269.14653638215
Mariposa County,2017-03-31,288058.9213374962
Trinity County,2017-03-31,251628.2765251736
Mono County,2017-03-31,503256.585406608
Modoc County,2017-03-31,116600.14478246692
Sierra County,2017-03-31,186504.6070356909
Alpine County,2017-03-31,387528.86000924633
Los Angeles County,2017-04-30,563959.4510768995
San Diego County,2017-04-30,582005.3774045212
Orange County,2017-04-30,707578.3882461035
Riverside County,2017-04-30,352597.7431807652
San Bernardino County,2017-04-30,300482.36744833406
Santa Clara County,2017-04-30,1034778.661261601
Alameda County,2017-04-30,804229.9287808896
Sacramento County,2017-04-30,351183.2408627529
Contra Costa County,2017-04-30,603563.1980558777
Fresno County,2017-04-30,238136.4094326502
Kern County,2017-04-30,204578.1737680504
San Francisco County,2017-04-30,1254455.1997757305
Ventura County,2017-04-30,610328.7030740553
San Joaquin County,2017-04-30,345489.5595932602
San Mateo County,2017-04-30,1222367.2467163114
Stanislaus County,2017-04-30,281971.90233242605
Sonoma County,2017-04-30,627924.4556497842
Tulare County,2017-04-30,206395.19141329592
Solano County,2017-04-30,404659.82048756094
Santa Barbara County,2017-04-30,601175.2132278122
Monterey County,2017-04-30,538888.0940754027
Placer County,2017-04-30,469382.6217838752
San Luis Obispo County,2017-04-30,588242.4400447354
Merced County,2017-04-30,240166.9802853026
Santa Cruz County,2017-04-30,780322.4677965171
Marin County,2017-04-30,1150284.2822600456
Butte County,2017-04-30,278968.2531455014
Yolo County,2017-04-30,433930.4534937047
El Dorado County,2017-04-30,453896.0911632358
Shasta County,2017-04-30,244890.92465768143
